"DAY,N,16,0","MONTH,N,16,0","YEAR,N,16,0",,"LATITUDE,N,16,8","LONGITUD,N,16,8","STATE,N,16,0","COUNTY,N,16,0","FATALS,N,16,0","DRUNK_DR,N,16,0"
20,12,2013,,37.78532778,-122.4128861,6,75,1,0
18,12,2013,,34.12623056,-118.0312278,6,37,1,0
27,11,2013,,34.56201111,-115.5387694,6,71,1,0
17,12,2013,,37.35400556,-121.8094194,6,85,1,0
20,12,2013,,38.30909167,-122.2933417,6,55,1,0
18,12,2013,,33.92434167,-118.1139556,6,37,1,0
18,12,2013,,39.97049722,-120.0522917,6,35,2,0
27,11,2013,,35.48815833,-119.1529056,6,29,1,0
19,12,2013,,37.79579444,-122.4085472,6,75,1,0
11,7,2013,,34.84924444,-118.1604944,6,29,1,0
28,11,2013,,38.21286111,-122.2567111,6,55,1,1
7,12,2013,,33.41975278,-117.6071528,6,59,4,1
19,12,2013,,34.26462222,-118.5885917,6,37,1,0
13,12,2013,,33.62005278,-117.7083444,6,59,1,0
6,12,2013,,34.27743889,-118.6583611,6,111,1,0
19,12,2013,,34.61001667,-120.0867833,6,83,1,0
20,12,2013,,38.57418056,-121.4025389,6,67,1,0
22,12,2013,,32.73506944,-114.8951389,6,25,1,0
7,7,2013,,37.596025,-122.0087333,6,1,1,0
5,12,2013,,33.94553056,-118.2799111,6,37,1,0
22,12,2013,,34.03689167,-118.5345667,6,37,1,0
3,8,2013,,34.14908056,-118.1748806,6,37,1,1
12,12,2013,,36.83751944,-119.6975694,6,19,1,0
11,10,2013,,33.832,-118.2087,6,37,1,0
17,8,2013,,34.14668889,-116.1507889,6,71,1,0
10,10,2013,,33.36845278,-117.2507389,6,73,1,0
7,12,2013,,38.69896944,-121.0834417,6,17,1,0
20,12,2013,,38.82428056,-121.4207306,6,61,2,0
22,12,2013,,36.32693889,-119.2124694,6,107,1,0
31,10,2013,,39.02911667,-122.7376139,6,33,1,0
21,11,2013,,38.62724167,-121.4568833,6,67,1,1
21,10,2013,,38.59009167,-121.3645389,6,67,1,0
1,11,2013,,32.83843056,-116.9735694,6,73,1,0
22,1,2013,,34.18391667,-118.9203778,6,111,1,0
4,2,2013,,38.61114444,-121.4647833,6,67,1,0
13,12,2013,,39.34256944,-121.7088306,6,7,1,0
15,9,2013,,34.08368056,-119.0359611,6,111,1,0
9,11,2013,,38.7743,-120.4181,6,17,1,1
23,9,2013,,37.87819722,-121.6414806,6,13,1,0
16,12,2013,,37.56563611,-122.3081861,6,85,1,0
27,9,2013,,33.36818889,-117.5481,6,73,2,0
15,11,2013,,34.06111111,-118.25035,6,37,1,1
2,10,2013,,33.72220556,-116.21155,6,65,1,1
15,11,2013,,37.59216667,-122.0396194,6,1,1,0
7,10,2013,,34.07031389,-117.4537694,6,71,1,1
16,11,2013,,38.71403889,-120.5834694,6,17,1,1
8,10,2013,,32.73858889,-117.1144694,6,73,1,0
19,11,2013,,38.13959722,-122.2522667,6,95,1,0
7,3,2013,,33.13836111,-117.1332194,6,73,1,0
27,2,2013,,33.74759444,-118.2948639,6,37,1,0
9,10,2013,,33.99771944,-118.4069889,6,37,1,1
20,12,2013,,34.82916944,-118.1699194,6,29,1,0
26,3,2013,,37.30391111,-121.8616111,6,85,1,1
18,4,2013,,37.27882778,-121.8287806,6,85,1,1
21,4,2013,,33.09204444,-117.268775,6,73,1,0
17,12,2013,,38.64465,-121.1149472,6,67,1,0
13,5,2013,,39.32258889,-120.40545,6,57,1,0
29,4,2013,,35.36509167,-119.0028694,6,29,1,0
8,7,2013,,33.92578056,-118.2123806,6,37,1,0
3,1,2013,,33.59626944,-117.2760306,6,65,1,1
2,8,2013,,39.25036111,-121.5992611,6,115,1,0
17,3,2013,,37.86926111,-122.0405806,6,13,1,0
28,2,2013,,34.05454444,-117.815125,6,37,1,0
9,2,2013,,37.94566667,-122.0146917,6,13,1,0
1,1,2013,,34.08651667,-118.4745639,6,37,1,0
17,3,2013,,35.39813333,-119.0169611,6,29,1,0
1,10,2013,,38.50318056,-121.4632417,6,67,1,0
24,3,2013,,34.17940833,-118.4094389,6,37,1,0
15,7,2013,,34.11413611,-117.8902083,6,37,1,0
15,10,2013,,38.33898611,-121.3336861,6,67,1,0
9,7,2013,,35.15193333,-120.6585694,6,79,1,0
23,11,2013,,38.45373056,-121.40945,6,67,3,1
24,10,2013,,38.05104444,-122.1286917,6,95,1,1
13,4,2013,,33.79025556,-116.4851806,6,65,1,1
10,11,2013,,34.030325,-117.6412778,6,71,1,0
15,8,2013,,38.36033889,-122.6858167,6,97,1,0
23,1,2013,,33.78700833,-116.4060583,6,65,1,0
10,8,2013,,37.25879167,-121.825675,6,85,2,1
4,4,2013,,33.74558333,-117.8341194,6,59,1,0
10,4,2013,,36.61945556,-121.9209111,6,53,1,0
4,9,2013,,37.397925,-121.8621278,6,85,1,0
24,12,2013,,37.31952778,-121.9317944,6,85,1,0
15,6,2013,,34.08429444,-117.396525,6,71,1,1
24,4,2013,,37.5856,-122.2488194,6,81,1,0
24,6,2013,,38.13726667,-122.2522944,6,95,1,0
18,2,2013,,35.409275,-118.9550917,6,29,1,1
5,7,2013,,33.80495,-116.3862806,6,65,1,0
20,12,2013,,34.13528889,-118.4720944,6,37,1,0
24,12,2013,,33.59165,-117.6981444,6,59,1,0
29,4,2013,,35.35970556,-119.0294,6,29,1,0
19,7,2013,,37.34906111,-121.812675,6,85,1,1
20,12,2013,,35.06636111,-118.9707694,6,29,1,0
20,2,2013,,35.35396667,-119.0267972,6,29,1,1
16,7,2013,,34.26466111,-117.4492,6,71,1,0
4,5,2013,,37.60111111,-122.2083306,6,81,5,0
27,7,2013,,34.17896667,-117.2707944,6,71,1,0
4,3,2013,,37.666525,-122.103475,6,1,1,0
24,12,2013,,38.91981944,-121.1128111,6,61,1,0
18,4,2013,,37.75865,-122.1791056,6,1,1,1
27,7,2013,,34.32451667,-117.4308972,6,71,2,0
10,10,2013,,33.8934,-117.9285028,6,59,1,0
6,5,2013,,33.84575556,-116.4829694,6,65,1,0
1,5,2013,,37.80058889,-122.2660889,6,1,1,0
25,7,2013,,34.07052778,-117.3723167,6,71,1,0
28,7,2013,,34.16798056,-118.4967833,6,37,1,1
19,5,2013,,33.71992778,-116.3907528,6,65,1,1
15,8,2013,,34.08795556,-117.383375,6,71,2,0
24,12,2013,,38.67021389,-121.3604194,6,67,1,0
20,5,2013,,37.30709167,-121.8107194,6,85,1,0
20,5,2013,,37.37001111,-121.8316083,6,85,1,1
16,3,2013,,35.40506111,-118.9498944,6,29,2,0
2,6,2013,,35.27425833,-119.0548333,6,29,1,1
23,9,2013,,37.76812222,-122.1794167,6,1,1,0
20,12,2013,,34.12008889,-117.7072111,6,37,1,0
24,12,2013,,33.17093056,-117.0046806,6,73,1,0
18,9,2013,,34.26258056,-117.4498806,6,71,1,0
6,6,2013,,39.76618611,-121.8708417,6,7,1,0
21,12,2013,,34.18834722,-118.5906028,6,37,1,0
7,6,2013,,34.14919167,-117.2786917,6,71,1,0
9,9,2013,,34.47085,-117.3036167,6,71,1,1
13,6,2013,,37.32096667,-121.9084806,6,85,1,0
21,12,2013,,41.81048333,-124.1112333,6,15,1,0
16,10,2013,,34.43402778,-117.3604694,6,71,1,1
21,10,2013,,33.97818889,-118.0373583,6,37,1,0
18,7,2013,,33.93743333,-117.1267667,6,65,1,1
6,9,2013,,37.34554444,-120.6054361,6,47,1,1
9,9,2013,,37.82636389,-122.2651694,6,1,1,0
10,10,2013,,34.11006111,-117.8989639,6,37,1,0
21,10,2013,,37.28862222,-121.9225972,6,85,1,0
11,10,2013,,35.31040833,-119.030025,6,29,1,0
17,10,2013,,33.73298889,-117.4054306,6,65,1,1
25,12,2013,,35.36539167,-118.9498639,6,29,1,1
7,9,2013,,40.464275,-123.8462889,6,23,1,0
23,11,2013,,37.96943056,-122.0587694,6,13,1,0
30,9,2013,,34.06832222,-117.3956361,6,71,1,1
18,11,2013,,37.78953611,-122.2568528,6,1,2,1
26,11,2013,,33.96392778,-118.1716778,6,37,1,0
31,10,2013,,39.13238889,-121.6335194,6,101,1,0
25,12,2013,,34.53256111,-118.0159611,6,37,1,0
2,9,2013,,36.75126667,-121.7658583,6,53,1,0
26,11,2013,,34.03,-118.392,6,37,1,0
9,11,2013,,32.84111944,-117.1359611,6,73,2,1
23,11,2013,,37.55471944,-121.9165417,6,1,1,0
22,11,2013,,38.45279722,-121.3347278,6,67,1,0
27,11,2013,,34.10896111,-117.8902306,6,37,1,0
30,11,2013,,33.91961111,-117.2888806,6,65,1,1
1,12,2013,,38.33855,-121.6381889,6,113,1,0
13,11,2013,,33.72880833,-116.3503667,6,65,1,0
24,8,2013,,34.81151111,-116.5851056,6,71,2,0
4,12,2013,,39.08678889,-121.5789,6,115,1,1
21,11,2013,,37.92141667,-122.3718167,6,13,1,1
7,12,2013,,34.10673333,-117.3605722,6,71,1,0
17,11,2013,,34.08418889,-117.6927778,6,71,1,0
13,12,2013,,33.90978056,-118.0291528,6,37,1,0
9,12,2013,,34.08663889,-117.7367694,6,37,1,0
14,12,2013,,33.70125833,-117.980375,6,59,1,1
10,12,2013,,37.47889444,-122.4421167,6,81,1,0
3,12,2013,,37.2658,-121.8469306,6,85,1,0
14,12,2013,,33.99558611,-118.1204333,6,37,1,0
23,11,2013,,37.99590278,-122.3334,6,13,1,0
15,12,2013,,34.03448056,-118.1066389,6,37,1,2
18,12,2013,,33.68684167,-117.95885,6,59,1,0
26,12,2013,,35.352625,-119.0069694,6,29,1,0
19,12,2013,,34.203875,-119.1809778,6,111,1,0
22,12,2013,,32.72507222,-117.1735417,6,73,1,0
23,3,2013,,37.77261667,-122.1988444,6,1,1,0
16,12,2013,,33.69377778,-117.9894083,6,59,2,1
2,6,2013,,35.06917778,-119.0093722,6,29,1,0
19,12,2013,,38.64911389,-121.3285056,6,67,1,1
25,12,2013,,32.71615,-117.1198694,6,73,1,0
13,4,2013,,38.63598333,-120.7090583,6,17,1,0
26,12,2013,,34.00248056,-117.0640194,6,65,1,0
16,12,2013,,38.61291111,-121.5382,6,67,1,0
24,12,2013,,37.82675278,-122.2855389,6,1,1,0
23,10,2013,,33.78983056,-118.1687583,6,37,1,0
16,12,2013,,34.10688056,-117.9135306,6,37,1,0
23,12,2013,,40.27769444,-122.5006222,6,103,2,0
22,8,2013,,33.85038333,-116.491975,6,65,1,0
25,12,2013,,37.97204722,-122.2376306,6,13,1,0
24,12,2013,,36.31949722,-119.1172222,6,107,1,0
16,11,2013,,33.74383056,-117.0312472,6,65,2,0
26,12,2013,,33.95361389,-117.3043833,6,65,1,1
24,12,2013,,38.11958611,-122.3083167,6,95,1,0
26,12,2013,,37.164975,-122.3604167,6,81,1,0
31,12,2013,,39.50844167,-123.3832833,6,45,1,0
28,10,2013,,38.48195,-121.4565778,6,67,1,0
26,4,2013,,37.77379167,-122.1872556,6,1,1,0
31,12,2013,,37.55459444,-121.9830722,6,1,1,0
25,11,2013,,37.31248611,-121.87015,6,85,1,0
12,11,2013,,39.06901111,-121.6334278,6,101,4,0
27,11,2013,,35.40511944,-118.9485,6,29,1,0
6,12,2013,,33.71625833,-117.9440889,6,59,1,0
26,12,2013,,33.77881944,-117.8878694,6,59,1,1
17,2,2013,,37.25746667,-121.7976333,6,85,1,0
26,12,2013,,40.3871,-123.9306389,6,23,1,0
27,12,2013,,34.06778056,-117.4008889,6,71,2,0
27,12,2013,,34.61276667,-120.0981167,6,83,1,0
27,12,2013,,33.95793611,-118.1388639,6,37,1,0
13,12,2013,,34.05966111,-117.6981972,6,71,1,0
29,12,2013,,35.26438889,-119.109,6,29,1,1
29,12,2013,,33.60906389,-117.6695861,6,59,1,1
14,12,2013,,38.01475556,-121.8812278,6,13,1,0
29,12,2013,,38.25137222,-121.3119111,6,67,1,1
31,12,2013,,34.43546944,-118.0838,6,37,1,0
20,8,2013,,33.88724444,-118.3958861,6,37,2,1
31,12,2013,,34.57971111,-117.9694389,6,37,1,0
17,3,2013,,33.98079167,-118.3243889,6,37,1,0
31,12,2013,,37.71354167,-122.4366444,6,75,1,0
17,3,2013,,33.87707778,-118.1492667,6,37,1,1
21,12,2013,,33.90796944,-117.0919694,6,65,2,0
26,3,2013,,34.00311111,-117.951525,6,37,1,0
22,12,2013,,32.73003056,-117.1120806,6,73,1,0
10,12,2013,,37.797875,-122.2677806,6,1,1,0
27,12,2013,,33.78871111,-117.9226333,6,59,1,0
19,4,2013,,40.56213611,-122.3394417,6,89,1,0
29,12,2013,,37.7794,-122.4004917,6,75,1,0
29,12,2013,,33.98025833,-117.0498694,6,65,1,0
25,12,2013,,35.61568889,-119.7429333,6,29,1,0
30,12,2013,,35.47151111,-119.4967611,6,29,1,0
1,7,2013,,38.79391111,-121.5430861,6,101,1,0
29,12,2013,,33.81610278,-118.3782556,6,37,1,0
29,8,2013,,33.79257222,-116.4667639,6,65,1,0
29,12,2013,,39.17261944,-120.8652694,6,61,1,0
5,9,2013,,33.80147222,-116.4634194,6,65,1,0
29,12,2013,,34.16706944,-118.8397889,6,111,1,0
30,12,2013,,34.14811667,-118.2431694,6,37,1,0
24,9,2013,,34.01919444,-118.1151917,6,37,1,0
28,12,2013,,36.21815,-120.2208139,6,19,1,0
29,12,2013,,36.65744167,-119.7184028,6,19,1,0
11,10,2013,,33.73800278,-117.8564472,6,59,1,0
23,11,2013,,33.79603333,-118.1220778,6,37,1,0
29,12,2013,,34.075625,-118.0744417,6,37,1,0
7,12,2013,,38.9582,-122.8275389,6,33,1,1
30,12,2013,,34.22009444,-118.4963861,6,37,1,1
30,12,2013,,34.32685,-117.4824722,6,71,1,0
23,12,2013,,38.45768056,-121.4175611,6,67,1,0
27,12,2013,,34.20481389,-118.3790194,6,37,1,0
30,1,2013,,34.06336389,-117.6425583,6,71,1,0
28,7,2013,,34.15931944,-118.3314972,6,37,1,0
23,4,2013,,34.15630556,-118.3414,6,37,1,0
28,12,2013,,41.94605,-124.1941694,6,15,1,0
4,3,2013,,34.03369444,-117.7327778,6,37,1,0
6,7,2013,,33.57425833,-117.2016944,6,65,1,0
28,12,2013,,33.63439444,-117.9626944,6,59,1,0
29,7,2013,,34.09481667,-118.0275833,6,37,1,1
28,9,2013,,34.1918,-118.3281,6,37,5,1
18,10,2013,,33.64947222,-117.8377111,6,59,1,0
18,11,2013,,32.81803611,-117.1853639,6,73,1,0
31,12,2013,,38.22286667,-122.9192,6,41,1,0
7,3,2013,,40.58147222,-122.3935278,6,89,1,0
31,12,2013,,37.78406111,-122.419325,6,75,1,0
7,11,2013,,39.1478,-121.8284389,6,101,1,0
21,12,2013,,35.39807222,-118.8897361,6,29,1,1
30,10,2013,,33.87126667,-117.9408944,6,59,1,1
31,12,2013,,36.72046944,-119.7852694,6,19,1,0
15,11,2013,,34.055925,-117.6632583,6,71,1,0
29,4,2013,,40.66095,-122.192375,6,89,1,0
10,3,2013,,33.62676111,-117.2666806,6,65,2,0
30,12,2013,,37.98756667,-122.3189194,6,13,1,0
21,12,2013,,35.38336111,-119.1005389,6,29,1,0
23,12,2013,,37.67145278,-121.0275194,6,99,1,1
17,12,2013,,38.77369167,-121.242875,6,61,1,0
10,12,2013,,38.74939722,-121.3094417,6,61,1,0
16,3,2013,,34.06273056,-118.0528472,6,37,1,0
18,11,2013,,34.56696944,-117.2814389,6,71,1,0
26,4,2013,,37.85136944,-122.0087111,6,13,1,1
9,9,2013,,33.99926944,-118.1934,6,37,1,0
23,3,2013,,37.82085556,-122.2863583,6,1,1,1
5,10,2013,,33.9811,-117.9664611,6,37,1,2
27,5,2013,,37.67762222,-122.4472861,6,81,3,1
7,4,2013,,33.60653056,-116.7441611,6,65,1,0
21,11,2013,,37.79078889,-122.1517583,6,1,1,1
1,1,2013,,37.75716389,-122.41675,6,75,2,0
20,5,2013,,33.24953056,-116.9633194,6,73,1,0
18,7,2013,,37.88512222,-122.1825583,6,13,1,0
30,1,2013,,39.06898056,-121.5122278,6,115,1,0
30,7,2013,,34.39943889,-118.9110472,6,111,1,0
1,2,2013,,34.04526667,-117.4889,6,71,1,0
15,3,2013,,33.65657778,-117.6511083,6,59,1,0
16,6,2013,,33.36126944,-117.2005889,6,73,1,2
13,10,2013,,39.3566,-121.28205,6,115,3,1
2,6,2013,,41.33178889,-122.2462,6,93,1,0
23,11,2013,,34.06605,-117.9943194,6,37,1,0
26,10,2013,,34.17575556,-119.2126528,6,111,1,0
6,11,2013,,35.30340278,-119.1116944,6,29,1,1
15,12,2013,,33.75473889,-116.9891806,6,65,1,0
9,11,2013,,34.06988056,-117.5310639,6,71,1,0
6,1,2013,,34.03438611,-118.215675,6,37,1,0
15,5,2013,,37.95394444,-121.7141667,6,13,1,0
28,3,2013,,33.99646667,-118.0685861,6,37,2,0
7,2,2013,,33.82065556,-117.2173611,6,65,1,0
12,4,2013,,35.33480833,-119.0389944,6,29,1,0
8,3,2013,,33.70640833,-117.776475,6,59,1,0
13,12,2013,,34.88413333,-117.0199167,6,71,1,0
9,1,2013,,33.81807222,-117.8855056,6,59,1,0
31,8,2013,,33.74386944,-117.7711667,6,59,1,1
18,1,2013,,37.95920556,-121.2738611,6,77,1,0
19,1,2013,,38.40907222,-121.3346583,6,67,1,0
20,4,2013,,33.67096389,-116.2513611,6,65,1,0
26,4,2013,,38.75721111,-120.5941806,6,17,1,1
6,2,2013,,34.12060556,-116.428175,6,71,1,0
12,2,2013,,33.74755833,-116.9651194,6,65,1,0
26,4,2013,,33.87622778,-118.0939806,6,37,1,1
9,6,2013,,37.64546389,-121.9013222,6,1,1,0
17,5,2013,,37.79421944,-121.2521028,6,77,2,1
16,6,2013,,34.14573889,-117.3147,6,71,1,1
18,3,2013,,33.82840556,-118.0282417,6,59,1,0
1,5,2013,,40.78609167,-124.1490833,6,23,1,0
10,4,2013,,34.07238889,-118.0422306,6,37,1,1
30,4,2013,,34.00475833,-117.6507278,6,71,1,0
22,5,2013,,37.79911111,-121.2147361,6,77,1,0
3,4,2013,,33.913825,-118.2226194,6,37,1,0
12,6,2013,,33.00539722,-117.0240417,6,73,1,0
31,5,2013,,34.00488611,-118.0645306,6,37,1,0
16,8,2013,,38.42190833,-121.40415,6,67,1,0
16,4,2013,,37.58747778,-122.3719194,6,81,1,0
6,1,2013,,34.03800278,-118.2429444,6,37,1,0
16,6,2013,,38.00051389,-121.2975917,6,77,1,1
30,4,2013,,38.77771944,-121.2884278,6,61,1,0
19,6,2013,,33.88234722,-118.264675,6,37,1,0
20,7,2013,,35.39047778,-119.0060167,6,29,1,1
11,1,2013,,38.02100556,-121.2987389,6,77,1,0
3,5,2013,,38.70294167,-121.0307139,6,17,1,1
11,1,2013,,33.87303333,-117.8429833,6,59,1,1
3,1,2013,,37.94281389,-121.26415,6,77,1,0
16,1,2013,,33.98151389,-117.4395361,6,65,1,0
4,1,2013,,33.729125,-116.2763694,6,65,1,0
15,5,2013,,33.8574,-118.234875,6,37,1,0
21,1,2013,,40.567425,-122.3530889,6,89,1,0
17,1,2013,,33.24542222,-117.2826111,6,73,1,0
1,7,2013,,34.15873889,-117.2924194,6,71,1,0
30,5,2013,,33.85898889,-117.9935778,6,59,1,0
6,2,2013,,34.64703333,-120.4590944,6,83,1,0
20,7,2013,,34.07124722,-117.9476167,6,37,1,1
21,7,2013,,33.94919444,-118.1650167,6,37,1,1
9,6,2013,,34.05416111,-117.2732333,6,71,1,0
25,2,2013,,34.03419722,-117.0729278,6,71,1,0
5,3,2013,,38.02086111,-121.2976639,6,77,1,0
11,6,2013,,37.59503056,-122.0793167,6,1,1,0
21,4,2013,,37.89457222,-122.1245139,6,13,1,0
8,3,2013,,34.50486389,-117.2951972,6,71,1,0
10,2,2013,,38.03534722,-121.3389,6,77,1,0
24,8,2013,,34.03098611,-117.6510167,6,71,1,0
15,3,2013,,33.61000556,-114.6295,6,65,1,0
12,3,2013,,34.17340278,-119.1689306,6,111,1,0
14,2,2013,,36.83719167,-119.8823,6,19,1,0
29,3,2013,,36.73586667,-119.7364694,6,19,1,0
2,5,2013,,37.97857222,-121.3186333,6,77,1,0
30,3,2013,,34.907325,-120.4903194,6,83,1,0
29,6,2013,,34.92977778,-120.4317667,6,83,1,0
1,4,2013,,37.31245,-121.801925,6,85,1,1
2,4,2013,,37.90518889,-121.2206611,6,77,1,0
6,5,2013,,33.50459444,-117.146125,6,65,1,0
3,4,2013,,39.17528056,-123.0142694,6,33,1,0
7,3,2013,,37.38411944,-119.7344917,6,39,1,0
18,6,2013,,34.91666389,-120.4360861,6,83,1,0
11,4,2013,,35.38558056,-120.6288611,6,79,1,0
25,8,2013,,34.02983056,-118.0174111,6,37,1,1
1,4,2013,,36.68884444,-121.6255722,6,53,1,0
26,8,2013,,37.78797222,-121.9677194,6,13,1,0
28,8,2013,,34.776675,-118.2387972,6,37,1,0
1,9,2013,,35.37144167,-119.0922111,6,29,1,1
2,5,2013,,32.85288333,-116.9945167,6,73,1,0
21,5,2013,,37.97754167,-121.3183917,6,77,1,1
30,1,2013,,38.59949167,-121.42665,6,67,1,0
18,3,2013,,33.71189167,-116.3936556,6,65,1,0
15,2,2013,,36.78186389,-119.7544389,6,19,1,0
29,3,2013,,36.70676111,-119.792575,6,19,1,0
16,6,2013,,33.50751111,-117.1396639,6,65,1,0
7,3,2013,,33.79059722,-118.1079389,6,37,1,0
22,2,2013,,38.92769444,-119.9827056,6,17,1,1
30,6,2013,,39.03053889,-121.0975639,6,57,1,0
9,4,2013,,33.78076667,-118.152425,6,37,1,0
6,3,2013,,38.10466667,-121.27475,6,77,1,0
11,4,2013,,33.96985556,-118.1645694,6,37,1,0
18,2,2013,,33.82329167,-118.3356278,6,37,1,0
22,4,2013,,33.95346667,-117.4738222,6,65,1,1
3,4,2013,,34.07622222,-118.3184722,6,37,1,1
27,6,2013,,39.19255,-121.5948889,6,115,2,0
2,7,2013,,33.87638611,-118.0878694,6,37,1,0
29,6,2013,,40.80355,-124.1607361,6,23,1,0
18,7,2013,,35.36491389,-119.0388194,6,29,1,0
22,7,2013,,33.83201944,-117.9268889,6,59,1,1
2,4,2013,,33.58461944,-117.7615056,6,59,2,0
18,7,2013,,37.94895833,-121.2738111,6,77,1,0
4,7,2013,,33.99834722,-118.0679972,6,37,1,0
13,7,2013,,33.94133889,-117.4726278,6,65,1,1
25,7,2013,,34.05992222,-117.6632167,6,71,1,0
27,7,2013,,33.63880556,-117.2909194,6,65,1,2
30,3,2013,,33.81957778,-118.0367972,6,59,1,0
27,7,2013,,34.07629167,-118.2944222,6,37,1,0
26,7,2013,,37.50506944,-121.159,6,99,1,0
21,7,2013,,38.2185,-121.6022944,6,67,1,1
28,7,2013,,38.335975,-122.7108306,6,97,1,0
5,8,2013,,33.98727222,-117.8848944,6,37,1,0
17,6,2013,,34.40785556,-117.2608583,6,71,1,1
26,4,2013,,33.83134167,-118.324525,6,37,1,0
27,7,2013,,40.57175,-124.1489028,6,23,1,1
1,8,2013,,33.59230833,-117.683975,6,59,1,0
27,7,2013,,34.11772222,-117.8546389,6,37,1,0
28,7,2013,,38.68244444,-121.9719917,6,113,1,0
1,8,2013,,37.79988889,-122.2897417,6,1,1,0
4,8,2013,,33.91082778,-118.3523972,6,37,1,1
30,4,2013,,34.13537222,-116.0982028,6,71,1,0
18,8,2013,,33.83857778,-118.2637833,6,37,1,1
3,8,2013,,37.94158611,-121.2703833,6,77,1,1
18,8,2013,,33.83136111,-118.3446194,6,37,1,0
19,8,2013,,37.98966667,-121.31955,6,77,2,1
19,8,2013,,34.07761944,-117.7427361,6,37,1,0
20,5,2013,,34.10966944,-117.6114417,6,71,1,0
11,8,2013,,34.37788611,-118.5678139,6,37,1,1
20,8,2013,,33.9389,-118.0444806,6,37,1,0
20,8,2013,,33.27558889,-116.8609889,6,73,1,0
21,8,2013,,34.03329167,-118.1249111,6,37,1,0
2,6,2013,,33.84634167,-118.1889111,6,37,1,0
31,8,2013,,34.21523889,-117.3956111,6,71,1,0
28,7,2013,,37.69816667,-122.1392306,6,1,1,2
25,8,2013,,38.55933611,-121.2431111,6,67,1,0
14,8,2013,,38.64380278,-121.19155,6,67,1,0
4,6,2013,,34.01062222,-116.966225,6,71,1,0
9,9,2013,,34.15328889,-118.9136389,6,111,2,1
18,8,2013,,37.61771111,-122.0837889,6,1,1,1
11,9,2013,,35.32486667,-119.0213194,6,29,1,1
20,8,2013,,39.5123,-121.5545278,6,7,1,0
12,9,2013,,33.87929722,-117.2261278,6,65,1,0
28,6,2013,,34.03656111,-117.3045583,6,71,1,1
3,9,2013,,38.24337778,-122.005325,6,95,1,0
13,9,2013,,33.99658611,-118.2652444,6,37,1,0
18,9,2013,,33.90381667,-118.1563056,6,37,1,0
10,8,2013,,34.17490556,-118.5359889,6,37,1,0
18,9,2013,,34.06701389,-117.6285333,6,71,1,0
19,9,2013,,34.0561,-118.183,6,37,1,0
20,9,2013,,34.18129722,-119.2159139,6,111,1,0
25,9,2013,,34.22805833,-118.4342944,6,37,1,0
28,9,2013,,33.80181389,-116.4058472,6,65,1,1
28,9,2013,,33.97084167,-118.1575361,6,37,1,0
10,8,2013,,33.93888056,-117.4427417,6,65,1,1
6,10,2013,,34.16411111,-119.1777278,6,111,1,1
21,9,2013,,38.56305,-121.5278222,6,113,1,1
29,8,2013,,34.40158889,-118.9474861,6,111,1,1
5,9,2013,,33.87723056,-118.141925,6,37,1,0
27,8,2013,,34.08467778,-117.5860333,6,71,1,0
21,9,2013,,32.80767222,-116.9445667,6,73,1,1
28,9,2013,,38.46381944,-121.3345806,6,67,2,0
6,9,2013,,37.25505,-121.803275,6,85,1,0
28,9,2013,,33.79873333,-117.8356778,6,59,1,0
2,10,2013,,33.87048056,-118.1000694,6,37,1,0
7,10,2013,,37.92138889,-121.2003333,6,77,1,1
3,10,2013,,34.14985833,-118.258075,6,37,1,0
22,9,2013,,39.72577778,-121.8511417,6,7,1,1
7,8,2013,,38.02083889,-121.3121194,6,77,1,0
4,10,2013,,35.3618,-118.8742306,6,29,1,0
5,10,2013,,33.47567778,-117.1289806,6,65,1,1
23,9,2013,,37.936975,-121.296825,6,77,1,0
5,10,2013,,37.54463889,-122.3057361,6,81,1,0
10,10,2013,,38.59051944,-121.9713694,6,113,1,1
11,10,2013,,33.65829444,-117.8033361,6,59,1,0
24,9,2013,,37.91035833,-121.2608528,6,77,1,0
13,10,2013,,34.94506111,-120.4537583,6,83,1,0
20,7,2013,,33.6857,-117.9194694,6,59,1,0
23,10,2013,,37.38528333,-122.017225,6,85,1,0
11,8,2013,,38.02208056,-121.8874833,6,13,1,1
5,3,2013,,33.67129722,-117.8876222,6,59,1,1
10,9,2013,,33.48894444,-117.1094139,6,65,1,0
22,10,2013,,38.12276111,-121.2882194,6,77,5,1
16,10,2013,,34.10769722,-118.0273806,6,37,1,0
18,10,2013,,34.67484444,-118.1546861,6,37,1,1
19,10,2013,,33.82721944,-118.1252556,6,37,1,0
4,5,2013,,33.93389722,-117.0141167,6,65,1,0
23,8,2013,,33.72484722,-118.078675,6,59,1,1
22,10,2013,,38.43995833,-121.4010889,6,67,1,0
9,9,2013,,33.74831111,-117.6737694,6,59,1,1
10,8,2013,,36.53389167,-121.8490667,6,53,1,0
23,5,2013,,37.53939167,-122.3131861,6,81,1,0
25,9,2013,,36.76796111,-119.8176583,6,19,1,0
25,10,2013,,37.67465,-121.08615,6,99,1,0
30,9,2013,,36.77936667,-119.7085194,6,19,1,1
6,10,2013,,36.772025,-119.8416861,6,19,1,0
11,10,2013,,38.01558889,-122.5416889,6,41,1,0
20,10,2013,,34.10173611,-118.3114,6,37,1,0
19,11,2013,,36.80863056,-119.7466778,6,19,1,0
27,10,2013,,34.10652778,-117.6284833,6,71,1,0
10,11,2013,,37.81638611,-121.2171806,6,77,1,0
